chrom,start,end,cm/mb,recombinants,Number_individuals,,,,
chr2,5363347,5488362,0.533577451,1,449,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,0.960014402,2,500,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,0.977683574,2,491,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,1.434271017,3,503,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,1.475588501,3,489,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,1.478631029,3,488,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,1.955399859,4,493,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,2.320871961,5,520,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,2.454319308,5,492,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,2.958595382,5,409,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,3.084587981,4,314,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,3.545378813,7,479,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,3.591034292,7,473,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,3.598758112,7,472,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,3.614305868,7,470,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,3.835232272,6,380,FALSE,TRUE,4267148,5244985
chr2,5363347,5488362,3.956143916,7,430,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,0,0,479,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,0,0,314,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,0,0,470,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,0,0,380,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,1.225867063,1,500,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,1.243308309,1,493,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,1.245840512,1,492,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,1.248383051,1,491,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,1.295991019,1,473,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,1.2987426,1,472,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,1.499284487,1,409,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,2.357263482,2,521,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,2.441956467,2,503,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,2.743098412,2,448,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,2.85846401,2,430,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,3.776016144,3,489,FALSE,TRUE,4267148,5244985
chr2,5532637,5696114,3.783801942,3,488,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,479,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,314,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,469,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,428,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,448,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,502,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,472,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,488,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,473,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,379,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,0,0,494,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,1.560573642,1,521,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,1.652746264,1,492,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,1.659505981,1,490,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,1.993854857,1,408,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,3.259042797,2,500,FALSE,TRUE,4267148,5244985
chr2,5726001,5849230,3.460563807,2,471,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,0,0,430,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,1.078194949,1,521,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,1.187842206,1,473,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,1.374171091,1,409,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,1.791254282,1,314,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,2.251661433,2,500,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,2.27912102,2,494,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,2.293103513,2,491,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,2.350792319,2,479,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,3.439679244,3,492,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,3.460912369,3,489,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,4.461585017,3,380,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,4.595682289,4,492,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,4.812656248,4,470,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,5.039782322,4,449,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,5.629312478,5,503,FALSE,TRUE,4267148,5244985
chr2,5849230,6027591,6.00302042,5,472,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,0,0,430,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,1.078194949,1,521,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,1.187842206,1,473,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,1.374171091,1,409,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,1.791254282,1,314,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,2.251661433,2,500,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,2.27912102,2,494,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,2.293103513,2,491,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,2.350792319,2,479,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,3.439679244,3,492,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,3.460912369,3,489,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,4.461585017,3,380,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,4.595682289,4,492,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,4.812656248,4,470,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,5.039782322,4,449,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,5.629312478,5,503,FALSE,TRUE,4267148,5244985
chr2,5925680,5960841,6.00302042,5,472,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,1.353859574,3,314,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,2.085971618,7,478,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,2.444078612,7,409,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,2.552022254,8,448,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,2.557189433,9,503,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,2.631791363,9,489,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,2.918211671,10,491,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,3.051475451,10,470,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,3.157594665,11,500,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,3.509375137,12,492,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,3.884075464,14,520,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,3.967349534,13,473,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,4.09457922,14,494,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,4.291381869,14,472,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,4.724958813,14,430,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,4.987056483,13,379,FALSE,TRUE,4267148,5244985
chr2,6027591,6740117,5.354765515,18,490,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,1.353859574,3,314,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,2.085971618,7,478,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,2.444078612,7,409,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,2.552022254,8,448,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,2.557189433,9,503,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,2.631791363,9,489,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,2.918211671,10,491,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,3.051475451,10,470,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,3.157594665,11,500,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,3.509375137,12,492,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,3.884075464,14,520,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,3.967349534,13,473,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,4.09457922,14,494,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,4.291381869,14,472,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,4.724958813,14,430,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,4.987056483,13,379,FALSE,TRUE,4267148,5244985
chr2,6097889,6154987,5.354765515,18,490,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,1.353859574,3,314,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,2.085971618,7,478,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,2.444078612,7,409,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,2.552022254,8,448,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,2.557189433,9,503,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,2.631791363,9,489,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,2.918211671,10,491,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,3.051475451,10,470,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,3.157594665,11,500,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,3.509375137,12,492,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,3.884075464,14,520,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,3.967349534,13,473,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,4.09457922,14,494,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,4.291381869,14,472,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,4.724958813,14,430,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,4.987056483,13,379,FALSE,TRUE,4267148,5244985
chr2,6144582,6302569,5.354765515,18,490,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,1.353859574,3,314,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,2.085971618,7,478,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,2.444078612,7,409,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,2.552022254,8,448,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,2.557189433,9,503,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,2.631791363,9,489,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,2.918211671,10,491,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,3.051475451,10,470,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,3.157594665,11,500,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,3.509375137,12,492,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,3.884075464,14,520,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,3.967349534,13,473,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,4.09457922,14,494,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,4.291381869,14,472,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,4.724958813,14,430,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,4.987056483,13,379,FALSE,TRUE,4267148,5244985
chr2,6154987,6274434,5.354765515,18,490,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,1.353859574,3,314,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,2.085971618,7,478,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,2.444078612,7,409,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,2.552022254,8,448,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,2.557189433,9,503,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,2.631791363,9,489,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,2.918211671,10,491,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,3.051475451,10,470,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,3.157594665,11,500,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,3.509375137,12,492,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,3.884075464,14,520,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,3.967349534,13,473,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,4.09457922,14,494,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,4.291381869,14,472,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,4.724958813,14,430,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,4.987056483,13,379,FALSE,TRUE,4267148,5244985
chr2,6274434,6415517,5.354765515,18,490,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,1.353859574,3,314,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,2.085971618,7,478,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,2.444078612,7,409,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,2.552022254,8,448,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,2.557189433,9,503,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,2.631791363,9,489,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,2.918211671,10,491,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,3.051475451,10,470,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,3.157594665,11,500,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,3.509375137,12,492,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,3.884075464,14,520,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,3.967349534,13,473,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,4.09457922,14,494,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,4.291381869,14,472,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,4.724958813,14,430,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,4.987056483,13,379,FALSE,TRUE,4267148,5244985
chr2,6302569,6467890,5.354765515,18,490,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,1.353859574,3,314,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,2.085971618,7,478,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,2.444078612,7,409,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,2.552022254,8,448,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,2.557189433,9,503,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,2.631791363,9,489,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,2.918211671,10,491,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,3.051475451,10,470,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,3.157594665,11,500,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,3.509375137,12,492,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,3.884075464,14,520,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,3.967349534,13,473,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,4.09457922,14,494,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,4.291381869,14,472,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,4.724958813,14,430,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,4.987056483,13,379,FALSE,TRUE,4267148,5244985
chr2,6415517,6530775,5.354765515,18,490,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,1.353859574,3,314,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,2.085971618,7,478,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,2.444078612,7,409,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,2.552022254,8,448,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,2.557189433,9,503,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,2.631791363,9,489,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,2.918211671,10,491,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,3.051475451,10,470,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,3.157594665,11,500,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,3.509375137,12,492,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,3.884075464,14,520,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,3.967349534,13,473,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,4.09457922,14,494,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,4.291381869,14,472,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,4.724958813,14,430,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,4.987056483,13,379,FALSE,TRUE,4267148,5244985
chr2,6467890,6647760,5.354765515,18,490,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,1.353859574,3,314,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,2.085971618,7,478,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,2.444078612,7,409,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,2.552022254,8,448,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,2.557189433,9,503,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,2.631791363,9,489,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,2.918211671,10,491,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,3.051475451,10,470,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,3.157594665,11,500,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,3.509375137,12,492,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,3.884075464,14,520,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,3.967349534,13,473,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,4.09457922,14,494,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,4.291381869,14,472,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,4.724958813,14,430,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,4.987056483,13,379,FALSE,TRUE,4267148,5244985
chr2,6530775,6720930,5.354765515,18,490,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,1.40344864,2,376,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,1.647149622,3,481,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,2.22414133,4,476,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,2.557999071,5,518,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,2.581483849,3,308,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,2.656390246,5,499,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,2.716892021,5,488,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,3.19418279,6,499,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,3.393840817,6,470,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,3.936931196,6,406,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,4.36534881,8,489,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,4.427159065,7,422,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,4.47706357,8,477,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,5.146588925,9,468,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,6.374026358,11,464,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,6.617596976,12,488,FALSE,TRUE,4267148,5244985
chr2,6762515,7143551,6.653190659,11,445,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,1.40344864,2,376,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,1.647149622,3,481,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,2.22414133,4,476,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,2.557999071,5,518,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,2.581483849,3,308,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,2.656390246,5,499,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,2.716892021,5,488,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,3.19418279,6,499,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,3.393840817,6,470,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,3.936931196,6,406,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,4.36534881,8,489,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,4.427159065,7,422,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,4.47706357,8,477,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,5.146588925,9,468,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,6.374026358,11,464,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,6.617596976,12,488,FALSE,TRUE,4267148,5244985
chr2,6775977,6880860,6.653190659,11,445,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,1.40344864,2,376,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,1.647149622,3,481,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,2.22414133,4,476,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,2.557999071,5,518,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,2.581483849,3,308,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,2.656390246,5,499,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,2.716892021,5,488,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,3.19418279,6,499,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,3.393840817,6,470,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,3.936931196,6,406,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,4.36534881,8,489,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,4.427159065,7,422,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,4.47706357,8,477,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,5.146588925,9,468,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,6.374026358,11,464,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,6.617596976,12,488,FALSE,TRUE,4267148,5244985
chr2,6867111,7020314,6.653190659,11,445,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.317042506,1,300,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.41395615,2,460,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.597457632,3,479,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.602520968,3,475,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.623662654,3,459,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.78833714,4,485,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.877759861,4,436,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.979325705,5,489,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.98954905,5,484,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,0.993698406,5,482,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,1.135328002,6,507,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,1.209190014,5,397,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,1.313039032,5,366,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,1.445792901,7,466,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,1.448950145,7,465,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,1.685428344,8,458,FALSE,TRUE,4267148,5244985
chr2,7143551,8198455,1.849900271,8,418,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.317042506,1,300,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.41395615,2,460,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.597457632,3,479,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.602520968,3,475,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.623662654,3,459,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.78833714,4,485,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.877759861,4,436,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.979325705,5,489,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.98954905,5,484,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,0.993698406,5,482,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,1.135328002,6,507,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,1.209190014,5,397,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,1.313039032,5,366,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,1.445792901,7,466,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,1.448950145,7,465,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,1.685428344,8,458,FALSE,TRUE,4267148,5244985
chr2,7145631,7176084,1.849900271,8,418,FALSE,TRUE,4267148,5244985
chr2,7176084,7394176,0.317042506,1,300,FALSE,TRUE,4267148,5244985
chr2,7176084,7394176,0.41395615,2,460,FALSE,TRUE,4267148,5244985
chr2,7176084,7394176,0.597457632,3,479,FALSE,TRUE,4267148,5244985
